T_B,seed,epoch,train_loss,val_ap,val_auc,final_test_ap
25,46,23,0.6448707944255764,0.502913126505161,0.5046269835109205,0.6488683383026796
25,46,24,0.6428314750477419,0.5031785503354941,0.5050970626296704,0.6488683383026796
25,46,25,0.6426448155257661,0.504016867011978,0.5059471317881246,0.6488683383026796
25,47,1,0.6947780059555829,0.5023911163923367,0.5045776275601084,0.6524411985129293
25,47,2,0.6933848979109425,0.5003450017150415,0.49949017999716466,0.6524411985129293
25,47,3,0.6933164788504779,0.5021627183179308,0.5028739350611209,0.6524411985129293
25,47,4,0.6930921320187844,0.5028657216473229,0.5034634327824674,0.6524411985129293
25,47,5,0.6930647285307868,0.5020301295711209,0.5021428471326014,0.6524411985129293
25,47,6,0.6893190206107447,0.5049419864127362,0.5034919459078278,0.6524411985129293
25,47,7,0.6668542972055532,0.5027056083679396,0.5038346101632125,0.6524411985129293
25,47,8,0.6578542721473565,0.5058053608421114,0.5038498802280156,0.6524411985129293
25,47,9,0.6516104638576508,0.5064571232069386,0.505120144177278,0.6524411985129293
25,47,10,0.6496082635249122,0.5061322961878479,0.5060030502554879,0.6524411985129293
25,47,11,0.6473953173322192,0.5054373822538214,0.5050595975807561,0.6524411985129293
25,47,12,0.6504016680232549,0.509301495745725,0.5116054650512377,0.6524411985129293
25,47,13,0.6491722100872105,0.5072158218779788,0.5096481634488481,0.6524411985129293
25,47,14,0.648888904159352,0.5065297842021765,0.5055721270261411,0.6524411985129293
25,47,15,0.6469500969022007,0.5064605606553889,0.507415815345194,0.6524411985129293
25,47,16,0.6475385619422137,0.5084856393979237,0.5103187839924347,0.6524411985129293
25,47,17,0.646198715193797,0.5064733443683825,0.5086359464830258,0.6524411985129293
25,47,18,0.6442468040070292,0.5073490315188598,0.5105546055242568,0.6524411985129293
25,47,19,0.6444760000301619,0.506101405162861,0.5090086258373578,0.6524411985129293
25,47,20,0.6448835866936182,0.5078534548922488,0.5096404692616383,0.6524411985129293
25,47,21,0.6450483475701284,0.507462882050961,0.5082720514907824,0.6524411985129293
25,47,22,0.6452181940361604,0.505483079484035,0.5050999909211333,0.6524411985129293
25,47,23,0.6454832816528062,0.5053329967371132,0.5100239376405752,0.6524411985129293
25,47,24,0.6446832069906138,0.5042698036312685,0.506374454100134,0.6524411985129293
25,47,25,0.6454266961348258,0.5064855143845017,0.5086903455493852,0.6524411985129293
25,48,1,0.6944757997989655,0.49964279164670844,0.4990783706257432,0.5243783825066504
25,48,2,0.6932241441839833,0.5007767505779244,0.5008765747365402,0.5243783825066504
25,48,3,0.6931277377120519,0.5032363295592065,0.5034652109810822,0.5243783825066504
25,48,4,0.693164376889245,0.5025574107113573,0.5034464119384457,0.5243783825066504
25,48,5,0.6926664310996815,0.5063503235942506,0.5074924073661091,0.5243783825066504
25,48,6,0.681964136281256,0.4972652641068391,0.5005437423657292,0.5243783825066504
25,48,7,0.6734475841966726,0.5004229575861295,0.5022152571878423,0.5243783825066504
25,48,8,0.668429088794579,0.5025899490816802,0.5015748629741067,0.5243783825066504
25,48,9,0.6675422161312426,0.5031908608613469,0.5055238602569462,0.5243783825066504
25,48,10,0.6588577607930717,0.5043501292613489,0.5073929932678273,0.5243783825066504
25,48,11,0.6563759279453149,0.5023866703941222,0.5043954571544517,0.5243783825066504
25,48,12,0.652514239994146,0.5035042970151273,0.5069353635466645,0.5243783825066504
25,48,13,0.648900652335862,0.4996830748908311,0.5024708658760944,0.5243783825066504
25,48,14,0.6499310161097575,0.5002800247845312,0.5015209640578432,0.5243783825066504
25,48,15,0.6473250060768451,0.5021171933379016,0.504034798666483,0.5243783825066504
25,48,16,0.6469843003709438,0.5018453112947121,0.5013865993693133,0.5243783825066504
25,48,17,0.644762602397951,0.5008272554966454,0.5021184052797977,0.5243783825066504
25,48,18,0.6433529353747933,0.4998822313459411,0.5003032199307731,0.5243783825066504
25,48,19,0.6435862446235399,0.4992523591069832,0.4987214899212393,0.5243783825066504
25,48,20,0.6415024869522806,0.5005370231928956,0.5011113152332822,0.5243783825066504
25,48,21,0.6439843829405509,0.502722495678984,0.5037241861618573,0.5243783825066504
25,48,22,0.6446877475512229,0.5018985398693369,0.5027319310241734,0.5243783825066504
25,48,23,0.6431370918023385,0.5031685802684323,0.5047281138380209,0.5243783825066504
25,48,24,0.6426329764269166,0.5008607769049014,0.49865487449837737,0.5243783825066504
25,48,25,0.6444979885877189,0.49972162484097826,0.5013421576058765,0.5243783825066504
25,49,1,0.6945671424017115,0.5002868849156268,0.49946112391192704,0.6505648866125362
25,49,2,0.6932561523833517,0.500395140363765,0.5009258001746815,0.6505648866125362
25,49,3,0.693247112177186,0.5012454447493884,0.5024578462728494,0.6505648866125362
25,49,4,0.6930825311248585,0.5015449246306732,0.5013211210993115,0.6505648866125362
25,49,5,0.6932630670272698,0.5015222385953391,0.5023828590919395,0.6505648866125362
25,49,6,0.690988516908581,0.5043633177524605,0.5034303246280558,0.6505648866125362
25,49,7,0.6734002166885441,0.505667882830112,0.5052390828293135,0.6505648866125362
25,49,8,0.6732654500815828,0.5041364268797213,0.503967402721119,0.6505648866125362
25,49,9,0.6670670610363201,0.5057782716522632,0.5048884195992859,0.6505648866125362
25,49,10,0.6658321775622287,0.5041940447299083,0.5033763548369902,0.6505648866125362
25,49,11,0.6604866850174079,0.5019589882348447,0.5009121864151644,0.6505648866125362
25,49,12,0.6555944777141183,0.5032314787996909,0.501139566965823,0.6505648866125362
25,49,13,0.6532413691787397,0.4991548869602329,0.5013964706668126,0.6505648866125362
25,49,14,0.6485659863989232,0.5060109219517841,0.5040395966344441,0.6505648866125362
25,49,15,0.6481946065264234,0.5051421535175835,0.5045389328351287,0.6505648866125362
25,49,16,0.6444734213715893,0.5056657373136859,0.5057086104098879,0.6505648866125362
25,49,17,0.6456568008762295,0.5043046336690659,0.5060387605972215,0.6505648866125362
25,49,18,0.6425911359867807,0.5041042628973841,0.5047792622536669,0.6505648866125362
25,49,19,0.644137469893795,0.5077650897767134,0.506692759471721,0.6505648866125362
25,49,20,0.6413003676018473,0.5063471887683346,0.5062482009467388,0.6505648866125362
25,49,21,0.642291126109786,0.5077217316032856,0.5066566570947463,0.6505648866125362
25,49,22,0.6455399914313171,0.503075443694444,0.5053437552537021,0.6505648866125362
25,49,23,0.6453122345067687,0.5110514388005052,0.5092302585237858,0.6505648866125362
25,49,24,0.6445714240357027,0.5097437341329205,0.508043521935793,0.6505648866125362
25,49,25,0.6428904341439069,0.5079471235912822,0.5069878830850085,0.6505648866125362
25,50,1,0.6943836787999687,0.5035796606909408,0.5036649829022568,0.6469082860716628
25,50,2,0.6931787794929439,0.5003975531421373,0.5009090945647853,0.6469082860716628
25,50,3,0.6933158272403782,0.5015492401342332,0.5034238256745718,0.6469082860716628
25,50,4,0.6930420732094069,0.49925107979316513,0.5004106241973346,0.6469082860716628
25,50,5,0.6885152620784307,0.5033260167980796,0.5033619151983335,0.6469082860716628
25,50,6,0.6691699199757334,0.5011399356190076,0.5018297177238982,0.6469082860716628
25,50,7,0.6600911117206185,0.5035077572410869,0.5042367531388162,0.6469082860716628
25,50,8,0.6565725768016557,0.5025610921556978,0.5026439904672068,0.6469082860716628
25,50,9,0.6532003904803324,0.5036735450155234,0.504251821570921,0.6469082860716628
25,50,10,0.6529334116790254,0.5055031238066358,0.5083741134220248,0.6469082860716628
25,50,11,0.6512911259117773,0.5061591991396777,0.5061986142532127,0.6469082860716628
25,50,12,0.6488587184477661,0.5047179988334446,0.5061634455327196,0.6469082860716628
25,50,13,0.6476258943646641,0.5055407700069855,0.5071966389503634,0.6469082860716628
25,50,14,0.6477769987057831,0.5080371859892716,0.5090589534342571,0.6469082860716628
25,50,15,0.6476429685697718,0.5074109026206475,0.5091719649161793,0.6469082860716628
25,50,16,0.6465557005445836,0.5054503012140592,0.509035856043015,0.6469082860716628
25,50,17,0.64332885459318,0.5066609837366226,0.5091044507018587,0.6469082860716628
25,50,18,0.6499551064887289,0.5068780304481668,0.5078714851020234,0.6469082860716628
25,50,19,0.6468032270164813,0.5101124576945418,0.51080167477022,0.6469082860716628
25,50,20,0.6466002787573862,0.5068686154119666,0.5104566958694472,0.6469082860716628
25,50,21,0.645276959669792,0.5055797439149965,0.5078599926900239,0.6469082860716628
25,50,22,0.647344810982882,0.5076597985979779,0.5089886637338431,0.6469082860716628
25,50,23,0.644570860822322,0.5059503962477654,0.5084267235323146,0.6469082860716628
25,50,24,0.6434183691517782,0.5068299696610052,0.5100805388574641,0.6469082860716628
25,50,25,0.6435925738286163,0.5090506673629941,0.5110229568440035,0.6469082860716628
25,51,1,0.6943916799658436,0.5020085082260459,0.5014552108709416,0.6507404297819097
25,51,2,0.6933045463036682,0.49991990095798383,0.5003547826989699,0.6507404297819097
25,51,3,0.6932123803486259,0.5028964976880972,0.5034703213818367,0.6507404297819097
25,51,4,0.6926053358336627,0.5045113841450688,0.5040627727518929,0.6507404297819097
25,51,5,0.6785292049585763,0.5013776676862385,0.5008641737631904,0.6507404297819097
25,51,6,0.6648191254017717,0.5027863462619493,0.5030300390896756,0.6507404297819097
25,51,7,0.6610407910104525,0.5046916583423643,0.5029632788501712,0.6507404297819097
25,51,8,0.6592746139582941,0.502449890243291,0.5023921946894645,0.6507404297819097
25,51,9,0.6582115393573955,0.5006427328858939,0.5045463259244614,0.6507404297819097
25,51,10,0.657663638814021,0.5025756191699318,0.5021179160361213,0.6507404297819097
25,51,11,0.6485229917501999,0.5044010834107344,0.5046424639970236,0.6507404297819097
25,51,12,0.6496029768959951,0.5049551079302219,0.5057605580950715,0.6507404297819097
25,51,13,0.6497536811788204,0.5044984085140405,0.5039235180820837,0.6507404297819097
25,51,14,0.6484062484765457,0.5027548506312557,0.5035661876941914,0.6507404297819097
25,51,15,0.6473816264483888,0.5051843956748052,0.5058686415161296,0.6507404297819097
25,51,16,0.6478669633299617,0.504634656855586,0.5056809288248812,0.6507404297819097
25,51,17,0.6485762934563524,0.5048316194555522,0.5063102805925556,0.6507404297819097
25,51,18,0.64714758780043,0.5064040904789608,0.5067524036945832,0.6507404297819097
25,51,19,0.6473144787853047,0.5064543612667394,0.5107935949549591,0.6507404297819097
25,51,20,0.6466763312533751,0.5068087467030594,0.5081364038114511,0.6507404297819097
25,51,21,0.6459864963919429,0.50718703801845,0.509482156830303,0.6507404297819097
25,51,22,0.6489430918531903,0.5074743647359973,0.5075432763181325,0.6507404297819097
25,51,23,0.6473920208922888,0.5040964274702499,0.505678779952887,0.6507404297819097
25,51,24,0.6486086961576494,0.5048653763026434,0.5052802554569347,0.6507404297819097
25,51,25,0.6452760211491989,0.5049616350174185,0.5058353108073244,0.6507404297819097
100,42,1,0.6942406749864768,0.5039779613922988,0.5047157051212876,0.5954519073622715
100,42,2,0.6932389213327776,0.5025935561736237,0.5047330223448527,0.5954519073622715
100,42,3,0.6932606059208251,0.5047072256278882,0.5058360018672788,0.5954519073622715
100,42,4,0.6930996312035455,0.505720043606788,0.5060945984092555,0.5954519073622715
100,42,5,0.6931314869233739,0.5064157648688321,0.5086727095323884,0.5954519073622715
100,42,6,0.6921150970180132,0.506459583676123,0.5074990085562406,0.5954519073622715
100,42,7,0.6820552851024427,0.5062528720108403,0.508384874746351,0.5954519073622715
100,42,8,0.6790857590429964,0.5058536342959432,0.5070705880572707,0.5954519073622715
100,42,9,0.6784370586886044,0.5077581122284085,0.510829779689768,0.5954519073622715
100,42,10,0.6792763973537245,0.5062647094963548,0.5093003173487582,0.5954519073622715
100,42,11,0.6793629837314985,0.506396396789378,0.5066158823845918,0.5954519073622715
100,42,12,0.6781449025137383,0.5101918882376243,0.5135710615311624,0.5954519073622715
100,42,13,0.677887463430215,0.5075139405610498,0.5098974489774509,0.5954519073622715
100,42,14,0.6760524159286454,0.512481326480855,0.5167775405229565,0.5954519073622715
100,42,15,0.6725445393233271,0.5069315149779801,0.508655958342253,0.5954519073622715
100,42,16,0.6732849485692922,0.5092615813537842,0.5136207601928702,0.5954519073622715
100,42,17,0.6732154624503955,0.5082788441467794,0.5143059106395806,0.5954519073622715
100,42,18,0.6708938622335244,0.5090030044327694,0.5218800359513557,0.5954519073622715
100,42,19,0.6679728895600079,0.5112255240195414,0.5205177126118734,0.5954519073622715
100,42,20,0.6678104937425133,0.5080403980775139,0.5161958295723921,0.5954519073622715
100,42,21,0.665464673125953,0.5101277367711572,0.5240292638515996,0.5954519073622715
100,42,22,0.6666468657248201,0.5097268003804521,0.5187488885079923,0.5954519073622715
100,42,23,0.6655127716343305,0.5160968545520035,0.5232452540522513,0.5954519073622715
100,42,24,0.6634897488599633,0.5054034733130239,0.5190793271212242,0.5954519073622715
100,42,25,0.6649708214559054,0.509584871146443,0.5218104543252482,0.5954519073622715
100,43,1,0.6938330342895106,0.5044388878265467,0.5067114961851028,0.6144471851082134
100,43,2,0.6931742732984978,0.504171995275428,0.507171858461918,0.6144471851082134
100,43,3,0.6931721808617575,0.5017664664725636,0.5047554227915116,0.6144471851082134
100,43,4,0.693163830285881,0.5037270472028497,0.5084833358697095,0.6144471851082134
100,43,5,0.6930927355387058,0.5064019546997371,0.5106036954212505,0.6144471851082134
100,43,6,0.6928787489383541,0.504042266434698,0.5190742674466143,0.6144471851082134
100,43,7,0.6925144941486113,0.5087398883406662,0.5218815090138641,0.6144471851082134
100,43,8,0.6850216817437557,0.5016649593384315,0.5012808861465237,0.6144471851082134
100,43,9,0.6819303656182094,0.504054896647984,0.50561672217683,0.6144471851082134
100,43,10,0.6751656999364931,0.5062596258369059,0.5099784033208097,0.6144471851082134
100,43,11,0.6728510870571025,0.506581346419372,0.5120849429829315,0.6144471851082134
100,43,12,0.6711525484832407,0.5079831592333941,0.5156356366012669,0.6144471851082134
100,43,13,0.6678135551904377,0.5097607727283194,0.5145279518794869,0.6144471851082134
100,43,14,0.6676369048001474,0.5099536303092278,0.5150281164707813,0.6144471851082134
100,43,15,0.6671380975790191,0.5095344108972232,0.5194849691281592,0.6144471851082134
100,43,16,0.6681073646099247,0.5110983124606856,0.519779603180641,0.6144471851082134
100,43,17,0.666993763014587,0.5116809235997016,0.5170413962041576,0.6144471851082134
100,43,18,0.6676215505042271,0.5094844121030628,0.514659894022737,0.6144471851082134
100,43,19,0.6690565570753221,0.508439934644612,0.5159676037378728,0.6144471851082134
100,43,20,0.6651832646096659,0.5119736554734304,0.5220841340781696,0.6144471851082134
100,43,21,0.6673985517512985,0.5097269800319713,0.514788967943056,0.6144471851082134
100,43,22,0.6652693232597663,0.5094410665162319,0.5224480352246798,0.6144471851082134
100,43,23,0.6676544920045729,0.5076067951126113,0.5169078802634528,0.6144471851082134
100,43,24,0.6631777255158675,0.5103514072745646,0.5173229745736527,0.6144471851082134
100,43,25,0.6646140015613266,0.5137375288267559,0.5196543735635893,0.6144471851082134
100,44,1,0.6940821949501483,0.500066955251184,0.50019806027977,0.5003927457756648
100,44,2,0.693227191417538,0.5033116907903563,0.5045703623385807,0.5003927457756648
100,44,3,0.6931972796456856,0.5033730046401101,0.5040930816170088,0.5003927457756648
100,44,4,0.693276600182405,0.49986736782779057,0.49971251261906674,0.5003927457756648
100,44,5,0.6931853628995126,0.5001892651849377,0.501037656249019,0.5003927457756648
100,44,6,0.6932013358986169,0.5001859038796297,0.5004851964763701,0.5003927457756648
100,44,7,0.693160222984894,0.5000862948550167,0.5001401964231181,0.5003927457756648
100,44,8,0.6931527131482175,0.500081519889578,0.5001635005906127,0.5003927457756648
100,44,9,0.6931230756971571,0.5001124780434262,0.5002252914102363,0.5003927457756648
100,44,10,0.6932166208300674,0.5,0.5,0.5003927457756648
100,44,11,0.6931392853720146,0.5,0.5,0.5003927457756648
100,44,12,0.6932021633923402,0.5,0.5,0.5003927457756648
100,44,13,0.6931590050981756,0.5,0.5,0.5003927457756648
100,44,14,0.693186212352842,0.5,0.5,0.5003927457756648
100,44,15,0.6932296142940633,0.5,0.5,0.5003927457756648
100,44,16,0.6931870645946927,0.5,0.5,0.5003927457756648
100,44,17,0.6932278746052792,0.5,0.5,0.5003927457756648
100,44,18,0.6931690521407545,0.5,0.5,0.5003927457756648
100,44,19,0.6931789493003087,0.5,0.5,0.5003927457756648
100,44,20,0.693168786882657,0.5,0.5,0.5003927457756648
100,44,21,0.6931824663229156,0.5,0.5,0.5003927457756648
100,44,22,0.6931842164686549,0.5,0.5,0.5003927457756648
100,44,23,0.693184713174028,0.5,0.5,0.5003927457756648
100,44,24,0.6931786094492639,0.5,0.5,0.5003927457756648
100,44,25,0.693138309389527,0.5,0.5,0.5003927457756648
100,45,1,0.6938820408101667,0.5028569414637605,0.5040706787362325,0.6001094173645978
100,45,2,0.6933235682939228,0.5041944318100245,0.5049448028210081,0.6001094173645978
100,45,3,0.6932401695446662,0.5040266870170068,0.5042192210514955,0.6001094173645978
100,45,4,0.6931684672483924,0.5038774999214546,0.5043208334269078,0.6001094173645978
100,45,5,0.693133256588763,0.5038317228520985,0.5068075100287697,0.6001094173645978
100,45,6,0.6930506215458028,0.5057528661544404,0.5052918230631174,0.6001094173645978
100,45,7,0.6920016313854017,0.503992673932919,0.5042074735293901,0.6001094173645978
100,45,8,0.6857091442883363,0.5009583447153987,0.5008074218506073,0.6001094173645978
100,45,9,0.6799179486363952,0.5011284340079667,0.5007062546937261,0.6001094173645978
100,45,10,0.6799704432487488,0.5016878567826002,0.5025680926653081,0.6001094173645978
100,45,11,0.6769058603292321,0.5056832586582712,0.5074923489131422,0.6001094173645978
100,45,12,0.6703416980498018,0.5051384352948601,0.507485369326568,0.6001094173645978
100,45,13,0.6686933204444528,0.506367330668507,0.5069779082205794,0.6001094173645978
100,45,14,0.6647064257086369,0.5037098390811463,0.504308520478459,0.6001094173645978
